turnover,code,age,gender,educ,manager,cont_hour,cont_type,lmx,infoshare,voice,paysatis,fair,proact,caropp,N,FTEN,FTELY,employee_council,hr_rep,n_levels,n_deps,n_magers,familybiz,HR1,HR2,HR3,HR4,HR5,HR6,HR7,HR8,HR9,superboard,adv_board,corp_entr,stratplan,entr_orient
1.333333333,RKrood,56.14,0,2,0,8.44,1,3.83,5,3.5,4,3.38,0.06,3,-27.27166437,-21.40302613,-18.52063274,-0.170563961,-0.44085282,-0.667125172,-1.770976616,-2.463548831,0.450481431,-0.136176066,0.849381018,-0.828060523,-0.149931224,-0.539202201,0.812929849,-0.094910591,-0.044704264,-0.850756534,-0.04561161,-0.085434174,-0.257774706,-0.227885975,0.537662135
2,RKroze,54.14,1,6,0,-15.56,1,3.92,3.5,3.75,4,3.44,-0.34,3.66,-21.27166437,-22.40302613,-22.52063274,-0.170563961,-0.44085282,-1.667125172,-1.770976616,-1.463548831,0.450481431,-1.136176066,0.849381018,0.171939477,-0.149931224,-0.539202201,0.812929849,-0.094910591,0.955295736,0.149243466,-0.04561161,-0.085434174,-0.543488992,-0.074039822,0.537662135
2,RKroze,35.14,1,3,0,-3.56,0,3.58,2.5,3.5,3.33,3.07,-0.14,2.33,-21.27166437,-22.40302613,-22.52063274,-0.170563961,-0.44085282,-1.667125172,-1.770976616,-1.463548831,0.450481431,-1.136176066,0.849381018,0.171939477,-0.149931224,-0.539202201,0.812929849,-0.094910591,0.955295736,0.149243466,-0.04561161,-0.085434174,-0.543488992,-0.074039822,0.537662135
1.333333333,RKroze,42.14,1,3,0,-9.56,1,4,4.5,3.75,4,3.69,0.06,4,-21.27166437,-22.40302613,-22.52063274,-0.170563961,-0.44085282,-1.667125172,-1.770976616,-1.463548831,0.450481431,-1.136176066,0.849381018,0.171939477,-0.149931224,-0.539202201,0.812929849,-0.094910591,0.955295736,0.149243466,-0.04561161,-0.085434174,-0.543488992,-0.074039822,0.537662135
2,RKroze,49.14,1,4,0,-5.56,1,4.42,4,4.75,4,3.38,0.06,3,-21.27166437,-22.40302613,-22.52063274,-0.170563961,-0.44085282,-1.667125172,-1.770976616,-1.463548831,0.450481431,-1.136176066,0.849381018,0.171939477,-0.149931224,-0.539202201,0.812929849,-0.094910591,0.955295736,0.149243466,-0.04561161,-0.085434174,-0.543488992,-0.074039822,0.537662135
2,RKroze,50.14,1,3,0,4.44,1,3.92,5,4.25,4,3.88,0.06,3,-21.27166437,-22.40302613,-22.52063274,-0.170563961,-0.44085282,-1.667125172,-1.770976616,-1.463548831,0.450481431,-1.136176066,0.849381018,0.171939477,-0.149931224,-0.539202201,0.812929849,-0.094910591,0.955295736,0.149243466,-0.04561161,-0.085434174,-0.543488992,-0.074039822,0.537662135
1.333333333,RKroze,29.14,1,5,1,8.44,1,4.58,5,3.5,4,4,-0.34,4,-21.27166437,-22.40302613,-22.52063274,-0.170563961,-0.44085282,-1.667125172,-1.770976616,-1.463548831,0.450481431,-1.136176066,0.849381018,0.171939477,-0.149931224,-0.539202201,0.812929849,-0.094910591,0.955295736,0.149243466,-0.04561161,-0.085434174,-0.543488992,-0.074039822,0.537662135
1.333333333,RKroze,34.14,1,6,1,-3.56,1,4.17,3,3.75,4.33,3.5,-0.54,3,-21.27166437,-22.40302613,-22.52063274,-0.170563961,-0.44085282,-1.667125172,-1.770976616,-1.463548831,0.450481431,-1.136176066,0.849381018,0.171939477,-0.149931224,-0.539202201,0.812929849,-0.094910591,0.955295736,0.149243466,-0.04561161,-0.085434174,-0.543488992,-0.074039822,0.537662135
1.333333333,RKroze,51.14,1,5,1,6.44,1,3,2,3.5,4,3.88,0.06,3,-21.27166437,-22.40302613,-22.52063274,-0.170563961,-0.44085282,-1.667125172,-1.770976616,-1.463548831,0.450481431,-1.136176066,0.849381018,0.171939477,-0.149931224,-0.539202201,0.812929849,-0.094910591,0.955295736,0.149243466,-0.04561161,-0.085434174,-0.543488992,-0.074039822,0.537662135
2,RKroze,41.14,1,5,0,-3.56,0,3.75,5,3.5,3.67,3.25,0.06,3,-21.27166437,-22.40302613,-22.52063274,-0.170563961,-0.44085282,-1.667125172,-1.770976616,-1.463548831,0.450481431,-1.136176066,0.849381018,0.171939477,-0.149931224,-0.539202201,0.812929849,-0.094910591,0.955295736,0.149243466,-0.04561161,-0.085434174,-0.543488992,-0.074039822,0.537662135
2,RKroze,51.14,1,4,0,-7.56,0,3.92,5,5,4,4,-0.34,4,-21.27166437,-22.40302613,-22.52063274,-0.170563961,-0.44085282,-1.667125172,-1.770976616,-1.463548831,0.450481431,-1.136176066,0.849381018,0.171939477,-0.149931224,-0.539202201,0.812929849,-0.094910591,0.955295736,0.149243466,-0.04561161,-0.085434174,-0.543488992,-0.074039822,0.537662135
3.333333333,RKwit,52.14,1,3,0,0.44,1,3.17,1,1,3,2.38,-0.34,1.66,-6.271664374,-2.403026135,1.479367263,-0.170563961,-0.44085282,0.332874828,0.229023384,0.536451169,0.450481431,0.863823934,-2.150618982,-0.828060523,0.850068776,-0.539202201,-1.187070151,-1.094910591,-1.044704264,-0.850756534,-0.04561161,-0.085434174,0.599368151,0.079806332,0.315439912
3.333333333,RKwit,58.14,0,3,0,8.44,1,3,2,2,2.67,3,-0.14,2.66,-6.271664374,-2.403026135,1.479367263,-0.170563961,-0.44085282,0.332874828,0.229023384,0.536451169,0.450481431,0.863823934,-2.150618982,-0.828060523,0.850068776,0.460797799,-1.187070151,-1.094910591,-1.044704264,-0.850756534,-0.04561161,-0.085434174,0.599368151,0.079806332,0.315439912
2,RKwit,64.14,0,1,0,8.44,1,2.83,1,5,3,3,-1.14,3,-6.271664374,-2.403026135,1.479367263,-0.170563961,-0.44085282,0.332874828,0.229023384,0.536451169,0.450481431,0.863823934,-2.150618982,-0.828060523,0.850068776,-0.539202201,-1.187070151,-1.094910591,-1.044704264,-0.850756534,-0.04561161,-0.085434174,0.599368151,0.079806332,0.315439912
3,RKwit,56.14,0,1,0,8.44,1,3,2.5,3,3.33,3.07,-0.34,2.66,-6.271664374,-2.403026135,1.479367263,-0.170563961,-0.44085282,0.332874828,0.229023384,0.536451169,0.450481431,0.863823934,-2.150618982,-0.828060523,0.850068776,0.460797799,-1.187070151,-1.094910591,-1.044704264,-0.850756534,-0.04561161,-0.085434174,0.599368151,0.079806332,0.315439912
1.666666667,RKwit,36.14,0,2,0,0.44,1,3.5,3.5,2.25,2.33,2.57,0.06,2.66,-6.271664374,-2.403026135,1.479367263,-0.170563961,-0.44085282,0.332874828,0.229023384,0.536451169,0.450481431,0.863823934,-2.150618982,-0.828060523,0.850068776,0.460797799,-1.187070151,-1.094910591,-1.044704264,-0.850756534,-0.04561161,-0.085434174,0.599368151,0.079806332,0.315439912
3.333333333,RKwit,36.14,1,3,0,-11.56,1,3.5,1.5,1.25,3,3,-0.54,1.33,-6.271664374,-2.403026135,1.479367263,-0.170563961,-0.44085282,0.332874828,0.229023384,0.536451169,0.450481431,0.863823934,-2.150618982,-0.828060523,0.850068776,-0.539202201,-1.187070151,-1.094910591,-1.044704264,-0.850756534,-0.04561161,-0.085434174,0.599368151,0.079806332,0.315439912
2.666666667,RKwit,28.14,0,1,0,8.44,1,2.75,3.5,3,3,3,-0.34,3.66,-6.271664374,-2.403026135,1.479367263,-0.170563961,-0.44085282,0.332874828,0.229023384,0.536451169,0.450481431,0.863823934,-2.150618982,-0.828060523,0.850068776,-0.539202201,-1.187070151,-1.094910591,-1.044704264,-0.850756534,-0.04561161,-0.085434174,0.599368151,0.079806332,0.315439912
2,RKzilver,25.14,1,3,0,0.44,0,3.92,1.5,2.75,3.67,3.44,-0.14,3.66,-32.27166437,-25.40302613,-24.52063274,-0.170563961,-0.44085282,0.332874828,-3.770976616,0.536451169,-0.549518569,-0.136176066,-0.150618982,-0.828060523,-1.149931224,-0.539202201,0.812929849,0.905089409,-0.044704264,1.149243466,-0.04561161,-0.085434174,-0.543488992,-0.381732129,-0.684560088
1.333333333,RKzilver,41.14,0,5,1,8.44,1,4.5,2,2.75,3,3.38,0.66,3,-32.27166437,-25.40302613,-22.52063274,-0.170563961,-0.44085282,0.332874828,-3.770976616,0.536451169,-0.549518569,-0.136176066,-0.150618982,-0.828060523,-1.149931224,-0.539202201,0.812929849,0.905089409,-0.044704264,1.149243466,-0.04561161,-0.085434174,-0.543488992,-0.381732129,-0.684560088
2.333333333,RKzilver,53.14,1,3,0,-11.56,1,3.67,3,2.5,2.33,3.19,0.06,3.66,-32.27166437,-25.40302613,-14.52063274,-0.170563961,-0.44085282,0.332874828,-3.770976616,0.536451169,-0.549518569,-0.136176066,-0.150618982,-0.828060523,-1.149931224,-0.539202201,0.812929849,0.905089409,-0.044704264,1.149243466,-0.04561161,-0.085434174,-0.543488992,-0.381732129,-0.684560088
1.666666667,RKzilver,25.14,0,3,0,-31.56,0,4.58,4.5,3.5,3.67,3.82,0.06,5,-32.27166437,-25.40302613,-20.52063274,-0.170563961,-0.44085282,0.332874828,-3.770976616,0.536451169,-0.549518569,-0.136176066,-0.150618982,-0.828060523,-1.149931224,-0.539202201,0.812929849,0.905089409,-0.044704264,1.149243466,-0.04561161,-0.085434174,-0.543488992,-0.381732129,-0.684560088
3,RKzilver,29.14,0,3,0,8.44,1,3.58,1,2,3.33,2.94,0.06,4,-32.27166437,-25.40302613,-15.52063274,-0.170563961,-0.44085282,0.332874828,-3.770976616,0.536451169,-0.549518569,-0.136176066,-0.150618982,-0.828060523,-1.149931224,-0.539202201,0.812929849,0.905089409,-0.044704264,1.149243466,-0.04561161,-0.085434174,-0.543488992,-0.381732129,-0.684560088
1.333333333,RKzilver,44.14,0,4,0,8.44,1,4.33,2,2.75,3,3.57,0.06,3,-32.27166437,-25.40302613,-20.52063274,-0.170563961,-0.44085282,0.332874828,-3.770976616,0.536451169,-0.549518569,-0.136176066,-0.150618982,-0.828060523,-1.149931224,-0.539202201,0.812929849,0.905089409,-0.044704264,1.149243466,-0.04561161,-0.085434174,-0.543488992,-0.381732129,-0.684560088
2.666666667,RKzilver,28.14,0,3,0,8.44,1,3.42,3,3.5,2.67,2.57,-0.54,2.66,-32.27166437,-25.40302613,-27.52063274,-0.170563961,-0.44085282,0.332874828,-3.770976616,0.536451169,-0.549518569,-0.136176066,-0.150618982,-0.828060523,-1.149931224,-0.539202201,0.812929849,0.905089409,-0.044704264,1.149243466,-0.04561161,-0.085434174,-0.543488992,-0.381732129,-0.684560088
1,RLblauw,47.14,0,2,0,0.44,1,4.33,4.5,4,4,5,0.46,5,-28.27166437,-7.403026135,-0.520632737,-0.170563961,-0.44085282,-1.667125172,-2.770976616,-1.463548831,0.450481431,-0.136176066,0.849381018,0.171939477,-0.149931224,-0.539202201,0.812929849,0.905089409,0.955295736,-0.850756534,-0.04561161,-0.085434174,-0.114917563,-0.381732129,0.315439912
1.333333333,RLblauw,63.14,0,5,0,-31.56,0,4.58,5,2.25,2,3.19,-0.14,3,-28.27166437,-27.40302613,-17.52063274,-0.170563961,-0.44085282,-1.667125172,-2.770976616,-1.463548831,0.450481431,-0.136176066,0.849381018,0.171939477,-0.149931224,-0.539202201,0.812929849,0.905089409,0.955295736,-0.850756534,-0.04561161,-0.085434174,-0.114917563,-0.381732129,0.315439912
1.333333333,RLbruin,29.14,1,3,0,8.44,1,3.92,5,3.75,2.33,4.32,-0.14,3,27.72833563,-2.403026135,1.479367263,0.829436039,0.55914718,0.332874828,0.229023384,-3.463548831,-0.549518569,-0.136176066,0.849381018,0.171939477,-0.149931224,-0.539202201,-0.187070151,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.313653865,0.464421717,-0.462337865
2,RLbruin,56.14,0,5,1,6.44,1,3.92,5,4,4,3.94,0.06,4,27.72833563,-2.403026135,1.479367263,0.829436039,0.55914718,0.332874828,0.229023384,-3.463548831,-0.549518569,-0.136176066,0.849381018,0.171939477,-0.149931224,-0.539202201,-0.187070151,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.313653865,0.464421717,-0.462337865
2,RLbruin,44.14,1,3,0,-25.56,1,3.92,4.5,4.5,2.67,3.5,0.06,3,27.72833563,-2.403026135,1.479367263,0.829436039,0.55914718,0.332874828,0.229023384,-3.463548831,-0.549518569,-0.136176066,0.849381018,0.171939477,-0.149931224,-0.539202201,-0.187070151,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.313653865,0.464421717,-0.462337865
1.333333333,RLbruin,58.14,1,3,0,-15.56,1,3.5,5,3,2.33,2.94,0.86,3.33,27.72833563,-2.403026135,1.479367263,0.829436039,0.55914718,0.332874828,0.229023384,-3.463548831,-0.549518569,-0.136176066,0.849381018,0.171939477,-0.149931224,-0.539202201,-0.187070151,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.313653865,0.464421717,-0.462337865
2,RLbruin,61.14,1,3,0,0.44,0,4.08,2.5,3,3.67,3.38,-1.94,3.33,27.72833563,-2.403026135,1.479367263,0.829436039,0.55914718,0.332874828,0.229023384,-3.463548831,-0.549518569,-0.136176066,0.849381018,0.171939477,-0.149931224,-0.539202201,-0.187070151,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.313653865,0.464421717,-0.462337865
3,RLbruin,40.14,1,3,0,-15.56,1,3.83,5,3.25,3,3.32,0.06,4,27.72833563,-2.403026135,1.479367263,0.829436039,0.55914718,0.332874828,0.229023384,-3.463548831,-0.549518569,-0.136176066,0.849381018,0.171939477,-0.149931224,-0.539202201,-0.187070151,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.313653865,0.464421717,-0.462337865
3.333333333,RLgeel,29.14,1,5,0,-13.56,1,3.08,3,2.5,3,2.63,-0.34,1,-31.27166437,-25.40302613,-21.52063274,-0.170563961,0.55914718,1.332874828,1.229023384,-1.463548831,-0.549518569,0.863823934,-0.150618982,-0.828060523,0.850068776,0.460797799,-0.187070151,-0.094910591,-0.044704264,-0.850756534,-0.04561161,0.914565826,0.027939579,-0.150962898,-0.462337865
1.333333333,RLgoud,21.14,1,4,0,-31.56,1,4.17,5,2.5,5,3.57,0.86,3,-40.27166437,-28.40302613,-24.52063274,-0.170563961,-0.44085282,-0.667125172,-2.770976616,-1.463548831,-0.549518569,0.863823934,0.849381018,-1.828060523,-0.149931224,-0.539202201,0.812929849,0.905089409,-0.044704264,0.149243466,-0.04561161,-0.085434174,1.027939579,-0.689424437,0.09321769
1,RLgoud,23.14,1,6,0,-31.56,0,4.25,2.5,1.5,4.67,3.44,0.06,3,-40.27166437,-28.40302613,-24.52063274,-0.170563961,-0.44085282,-0.667125172,-2.770976616,-1.463548831,-0.549518569,0.863823934,0.849381018,-1.828060523,-0.149931224,-0.539202201,0.812929849,0.905089409,-0.044704264,0.149243466,-0.04561161,-0.085434174,1.027939579,-0.689424437,0.09321769
3,RLgrijs,22.14,1,3,0,-31.56,1,4.25,3.5,5,4.33,3.5,0.06,3,-17.27166437,-26.40302613,-22.52063274,-0.170563961,0.55914718,0.332874828,0.229023384,-1.463548831,-0.549518569,-0.136176066,-0.150618982,-0.828060523,-0.149931224,0.460797799,0.812929849,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.170796722,-0.150962898,
3,RLgrijs,30.14,1,3,0,-4.56,1,4,5,3.25,4,4,0.06,4,-17.27166437,-26.40302613,-22.52063274,-0.170563961,0.55914718,0.332874828,0.229023384,-1.463548831,-0.549518569,-0.136176066,-0.150618982,0.171939477,-0.149931224,0.460797799,0.812929849,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.170796722,-0.150962898,
1.333333333,RLgrijs,38.14,1,3,0,-15.56,1,5,3.5,4.75,4,3.5,1.06,3.66,-17.27166437,-26.40302613,-22.52063274,-0.170563961,0.55914718,0.332874828,0.229023384,-1.463548831,-0.549518569,-0.136176066,-0.150618982,0.171939477,-0.149931224,0.460797799,0.812929849,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.170796722,-0.150962898,
2.666666667,RLgrijs,63.14,1,5,0,-25.56,1,3.42,1,2.75,3.33,2.57,0.06,2,-17.27166437,-26.40302613,-22.52063274,-0.170563961,0.55914718,0.332874828,0.229023384,-1.463548831,-0.549518569,-0.136176066,-0.150618982,0.171939477,-0.149931224,0.460797799,0.812929849,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.170796722,-0.150962898,
2,RLgrijs,24.14,1,3,0,-25.56,0,3.33,1.5,4.25,4,3.5,-0.74,3.66,-17.27166437,-26.40302613,-22.52063274,-0.170563961,0.55914718,0.332874828,0.229023384,-1.463548831,-0.549518569,-0.136176066,0.849381018,-0.828060523,-0.149931224,0.460797799,0.812929849,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.170796722,-0.150962898,
3,RLgrijs,26.14,1,3,0,-31.56,0,3.92,1,3.5,3,3.44,1.06,3,-17.27166437,-26.40302613,-22.52063274,-0.170563961,0.55914718,0.332874828,0.229023384,-1.463548831,-0.549518569,-0.136176066,-1.150618982,-0.828060523,-0.149931224,0.460797799,0.812929849,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.170796722,-0.150962898,
3,RLgrijs,29.14,1,3,0,-31.56,1,4.08,1.5,2.25,3,4,0.06,2,-17.27166437,-26.40302613,-22.52063274,-0.170563961,0.55914718,0.332874828,0.229023384,-1.463548831,-0.549518569,-0.136176066,-0.150618982,0.171939477,-0.149931224,0.460797799,0.812929849,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.170796722,-0.150962898,
1.333333333,RLoranje,37.14,0,5,1,8.44,1,4.17,4.5,4.75,4.33,3.69,1.06,5,25.72833563,35.59697387,27.47936726,-0.170563961,-0.44085282,-0.667125172,1.229023384,5.536451169,-0.549518569,-0.136176066,0.849381018,0.171939477,-1.149931224,-0.539202201,0.812929849,-0.094910591,-0.044704264,0.149243466,-0.04561161,0.914565826,0.027939579,0.310575563,-0.795671199
1.333333333,RLoranje,27.14,0,5,1,8.44,1,3.75,4.5,4,3.67,3.75,-0.14,3.66,25.72833563,35.59697387,27.47936726,-0.170563961,-0.44085282,-0.667125172,1.229023384,5.536451169,-0.549518569,-0.136176066,0.849381018,0.171939477,-1.149931224,-0.539202201,0.812929849,-0.094910591,-0.044704264,0.149243466,-0.04561161,0.914565826,0.027939579,0.310575563,-0.795671199
1,RLoranje,24.14,1,5,0,8.44,0,4.17,5,4.5,5,4.25,0.86,5,25.72833563,35.59697387,27.47936726,-0.170563961,-0.44085282,-0.667125172,1.229023384,5.536451169,-0.549518569,-0.136176066,0.849381018,0.171939477,-1.149931224,-0.539202201,0.812929849,-0.094910591,-0.044704264,0.149243466,-0.04561161,0.914565826,0.027939579,0.310575563,-0.795671199
2,RLoranje,68.14,1,5,0,4.44,1,3.75,5,4.75,4,3.82,-0.54,5,25.72833563,35.59697387,27.47936726,-0.170563961,-0.44085282,-0.667125172,1.229023384,5.536451169,-0.549518569,-0.136176066,0.849381018,0.171939477,-1.149931224,-0.539202201,0.812929849,-0.094910591,-0.044704264,0.149243466,-0.04561161,0.914565826,0.027939579,0.310575563,-0.795671199
1,RLoranje,26.14,0,4,1,4.44,1,4.08,4.5,3.5,4,3.63,0.06,4,25.72833563,35.59697387,27.47936726,-0.170563961,-0.44085282,-0.667125172,1.229023384,5.536451169,-0.549518569,-0.136176066,0.849381018,0.171939477,-1.149931224,-0.539202201,0.812929849,-0.094910591,-0.044704264,0.149243466,-0.04561161,0.914565826,0.027939579,0.310575563,-0.795671199
2.333333333,RLoranje,40.14,1,6,1,0.44,1,3.33,5,3,4.33,3.5,0.06,3,25.72833563,35.59697387,27.47936726,-0.170563961,-0.44085282,-0.667125172,1.229023384,5.536451169,-0.549518569,-0.136176066,0.849381018,0.171939477,-1.149931224,-0.539202201,0.812929849,-0.094910591,-0.044704264,0.149243466,-0.04561161,0.914565826,0.027939579,0.310575563,-0.795671199
2,RLoranje,24.14,0,5,0,0.44,0,4.33,4.5,4,3.67,3.13,0.06,4,25.72833563,35.59697387,27.47936726,-0.170563961,-0.44085282,-0.667125172,1.229023384,5.536451169,-0.549518569,-0.136176066,0.849381018,0.171939477,-1.149931224,-0.539202201,0.812929849,-0.094910591,-0.044704264,0.149243466,-0.04561161,0.914565826,0.027939579,0.310575563,-0.795671199
2,RLoranje,35.14,0,5,1,4.44,1,4.5,5,4.5,4.33,4.19,0.66,4,25.72833563,35.59697387,27.47936726,-0.170563961,-0.44085282,-0.667125172,1.229023384,5.536451169,-0.549518569,-0.136176066,0.849381018,0.171939477,-1.149931224,-0.539202201,0.812929849,-0.094910591,-0.044704264,0.149243466,-0.04561161,0.914565826,0.027939579,0.310575563,-0.795671199
2.333333333,RLoranje,23.14,0,4,0,0.44,0,4.67,5,5,4.33,4.19,0.66,3.66,25.72833563,35.59697387,27.47936726,-0.170563961,-0.44085282,-0.667125172,1.229023384,5.536451169,-0.549518569,-0.136176066,0.849381018,0.171939477,-1.149931224,-0.539202201,0.812929849,-0.094910591,-0.044704264,0.149243466,-0.04561161,0.914565826,0.027939579,0.310575563,-0.795671199
2,RLoranje,32.14,1,5,0,4.44,1,3.83,4.5,4,3.67,4,0.06,4,25.72833563,35.59697387,27.47936726,-0.170563961,-0.44085282,-0.667125172,1.229023384,5.536451169,-0.549518569,-0.136176066,0.849381018,0.171939477,-1.149931224,-0.539202201,0.812929849,-0.094910591,-0.044704264,0.149243466,-0.04561161,0.914565826,0.027939579,0.310575563,-0.795671199
1,RLoranje,31.14,0,5,1,4.44,1,3.67,5,3.75,4,3.57,0.26,4,25.72833563,35.59697387,27.47936726,-0.170563961,-0.44085282,-0.667125172,1.229023384,5.536451169,-0.549518569,-0.136176066,0.849381018,0.171939477,-1.149931224,-0.539202201,0.812929849,-0.094910591,-0.044704264,0.149243466,-0.04561161,0.914565826,0.027939579,0.310575563,-0.795671199
1.333333333,RLoranje,33.14,0,5,1,8.44,1,4.67,4.5,4,4.33,4.88,1.06,4.33,25.72833563,35.59697387,27.47936726,-0.170563961,-0.44085282,-0.667125172,1.229023384,5.536451169,-0.549518569,-0.136176066,0.849381018,0.171939477,-1.149931224,-0.539202201,0.812929849,-0.094910591,-0.044704264,0.149243466,-0.04561161,0.914565826,0.027939579,0.310575563,-0.795671199
1.666666667,RLoranje,36.14,1,5,0,0.44,1,4.5,5,3.75,3.67,3.63,0.06,3.66,25.72833563,35.59697387,27.47936726,-0.170563961,-0.44085282,-0.667125172,1.229023384,5.536451169,-0.549518569,-0.136176066,0.849381018,0.171939477,-1.149931224,-0.539202201,0.812929849,-0.094910591,-0.044704264,0.149243466,-0.04561161,0.914565826,0.027939579,0.310575563,-0.795671199
2,RLoranje,37.14,0,6,0,4.44,1,4.75,5,3.75,4,4.07,-0.14,4,25.72833563,35.59697387,27.47936726,-0.170563961,-0.44085282,-0.667125172,1.229023384,5.536451169,-0.549518569,-0.136176066,0.849381018,0.171939477,-1.149931224,-0.539202201,0.812929849,-0.094910591,-0.044704264,0.149243466,-0.04561161,0.914565826,0.027939579,0.310575563,-0.795671199
2,RLoranje,46.14,1,6,0,-3.56,1,4.33,5,4.25,4,4,-0.94,4.33,25.72833563,35.59697387,27.47936726,-0.170563961,-0.44085282,-0.667125172,1.229023384,5.536451169,-0.549518569,-0.136176066,0.849381018,0.171939477,-1.149931224,-0.539202201,0.812929849,-0.094910591,-0.044704264,0.149243466,-0.04561161,0.914565826,0.027939579,0.310575563,-0.795671199
1.333333333,RLpaars,19.14,1,4,0,-31.56,1,4,3.5,1.5,4,3.57,-0.74,2,7.728335626,-27.40302613,-18.52063274,-0.170563961,-0.44085282,-2.667125172,-1.770976616,-3.463548831,-0.549518569,-0.136176066,-1.150618982,-0.828060523,-0.149931224,1.460797799,-1.187070151,-1.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,-0.829203278,-0.304809052,-1.795671199
2.333333333,RLpaars,17.14,1,4,0,-31.56,0,3.5,3.5,3.25,3.33,3.19,-0.94,3,7.728335626,-27.40302613,-18.52063274,-0.170563961,-0.44085282,-2.667125172,-1.770976616,-3.463548831,-0.549518569,-0.136176066,-1.150618982,-0.828060523,-0.149931224,1.460797799,-1.187070151,-1.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,-0.829203278,-0.304809052,-1.795671199
3.333333333,RLpaars,25.14,0,3,0,-31.56,1,3.42,2,2.5,3.33,2.88,-0.34,3,7.728335626,-27.40302613,-16.52063274,-0.170563961,-0.44085282,-2.667125172,-1.770976616,-3.463548831,-0.549518569,-0.136176066,-1.150618982,-0.828060523,-0.149931224,1.460797799,-1.187070151,-1.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,-0.829203278,-0.304809052,-1.795671199
3,RLpaars,23.14,0,3,0,-31.56,1,3.58,2,3.25,3.67,3.13,0.06,2.66,7.728335626,-27.40302613,-28.52063274,-0.170563961,-0.44085282,-2.667125172,-1.770976616,-3.463548831,-0.549518569,-0.136176066,-1.150618982,-0.828060523,-0.149931224,1.460797799,-1.187070151,-1.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,-0.829203278,-0.304809052,-1.795671199
3.666666667,RLpaars,24.14,0,4,0,-31.56,1,3.67,2,3,3,2.94,-0.94,1.66,7.728335626,-27.40302613,-20.52063274,-0.170563961,-0.44085282,-2.667125172,-1.770976616,-3.463548831,-0.549518569,-0.136176066,-1.150618982,-0.828060523,-0.149931224,1.460797799,-1.187070151,-1.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,-0.829203278,-0.304809052,-1.795671199
4.333333333,RLpaars,26.14,1,5,0,-31.56,1,4.17,3,3,4,3.88,-0.34,3,7.728335626,-27.40302613,-18.52063274,-0.170563961,-0.44085282,-2.667125172,-1.770976616,-3.463548831,-0.549518569,-0.136176066,-1.150618982,-0.828060523,-0.149931224,1.460797799,-1.187070151,-1.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,-0.829203278,-0.304809052,-1.795671199
1.333333333,RLpaars,23.14,1,3,1,-31.56,1,4.08,2,2.25,4,3.44,-0.54,3,7.728335626,-27.40302613,-18.52063274,-0.170563961,-0.44085282,-2.667125172,-1.770976616,-3.463548831,-0.549518569,-0.136176066,-1.150618982,-0.828060523,-0.149931224,1.460797799,-1.187070151,-1.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,-0.829203278,-0.304809052,-1.795671199
1.333333333,RLrood,34.14,0,3,1,8.44,1,3.75,4,2.5,4,3.63,-0.14,4,25.72833563,25.59697387,26.47936726,-0.170563961,0.55914718,-0.667125172,3.229023384,4.536451169,-0.549518569,-0.136176066,-0.150618982,0.171939477,-0.149931224,-0.539202201,-0.187070151,1.905089409,0.955295736,1.149243466,-0.04561161,-0.085434174,-1.829203278,-0.074039822,-2.129004532
1.333333333,RLrood,51.14,0,5,0,8.44,1,3.17,4,3.25,3.33,3.13,0.06,3.33,25.72833563,25.59697387,26.47936726,-0.170563961,0.55914718,-0.667125172,3.229023384,4.536451169,-0.549518569,-0.136176066,-0.150618982,0.171939477,-0.149931224,-0.539202201,-0.187070151,1.905089409,0.955295736,1.149243466,-0.04561161,-0.085434174,-1.829203278,-0.074039822,-2.129004532
2,RLrood,32.14,1,6,1,8.44,1,4,5,4.75,4,4,0.06,4.66,25.72833563,25.59697387,26.47936726,-0.170563961,0.55914718,-0.667125172,3.229023384,4.536451169,-0.549518569,-0.136176066,-0.150618982,0.171939477,-0.149931224,-0.539202201,-0.187070151,1.905089409,0.955295736,1.149243466,-0.04561161,-0.085434174,-1.829203278,-0.074039822,-2.129004532
